temp, humidity, time
23.78, 29.137, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.78, 29.137, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.137, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.137, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.137, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.137, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.137, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.159, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.159, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.159, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.182, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.182, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.182, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.182, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.182, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.182, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.182, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.182, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.216, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.216, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.216, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.216, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.159, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.159, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.159, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.159, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.171, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.171, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.171, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.79, 29.171, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.8, 29.204, Tue Jan 10 2017 08:11:26 GMT+0000 (UTC)
23.8, 29.204, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.204, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.182, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.182, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.182, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.182, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.171, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.171, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.171, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.182, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.182, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.182, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.182, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.16, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.16, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.16, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.16, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.16, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.16, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.16, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.16, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.193, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.193, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.193, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.193, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.126, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.126, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.126, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.126, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.126, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.126, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.126, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.126, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.81, 29.115, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.81, 29.115, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.81, 29.115, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.81, 29.115, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.138, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.138, Tue Jan 10 2017 08:11:27 GMT+0000 (UTC)
23.8, 29.138, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.8, 29.138, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.81, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.81, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.81, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.81, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.127, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.127, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.127, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.127, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.149, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.082, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.082, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.115, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.115, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.115, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.115, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.115, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.093, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.093, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.104, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.104, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.104, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.104, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.82, 29.082, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.83, 29.071, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.83, 29.071, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.83, 29.071, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.83, 29.071, Tue Jan 10 2017 08:11:28 GMT+0000 (UTC)
23.83, 29.083, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.083, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.095, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.095, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.095, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.071, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.071, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.071, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.105, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.105, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.105, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.83, 29.105, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.05, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.05, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.05, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.05, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.05, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.05, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.084, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.084, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.084, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.072, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.072, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.072, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.072, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.072, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.072, Tue Jan 10 2017 08:11:29 GMT+0000 (UTC)
23.84, 29.072, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.072, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.072, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.072, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.072, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.072, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.072, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.027, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.027, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.027, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.84, 29.027, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.084, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.118, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.118, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.118, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.118, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.073, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.073, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.073, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:30 GMT+0000 (UTC)
23.85, 29.106, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.107, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.107, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.107, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.107, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.142, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.142, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.142, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.142, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.118, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.118, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.118, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.118, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.118, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.118, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.118, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.142, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.142, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.142, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.86, 29.142, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.108, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.108, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.108, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.108, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.096, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.096, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.096, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.096, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.085, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.085, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.085, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.108, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.108, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.108, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.108, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.097, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.097, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.097, Tue Jan 10 2017 08:11:31 GMT+0000 (UTC)
23.87, 29.097, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.108, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.108, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.108, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.108, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.087, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.087, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.087, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.087, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.087, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.087, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.087, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.075, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.064, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.064, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.064, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.064, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.03, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.03, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.03, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.88, 29.03, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.042, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.042, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.042, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.042, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.031, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.031, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.89, 29.031, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.9, 29.009, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.9, 29.009, Tue Jan 10 2017 08:11:32 GMT+0000 (UTC)
23.9, 29.009, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 29.009, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.89, 28.997, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.89, 28.997, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.89, 28.997, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.89, 28.997, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.975, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.975, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.975, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.975, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.93, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.93, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.93, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.93, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.919, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.919, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.919, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.9, 28.919, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.952, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.896, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.896, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.896, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.896, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.986, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.986, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.986, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.986, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.907, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.907, Tue Jan 10 2017 08:11:33 GMT+0000 (UTC)
23.91, 28.907, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.91, 29.055, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.91, 29.055, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.91, 29.055, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.91, 29.055, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.91, 29.055, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.043, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.043, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.043, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.111, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.111, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.111, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.111, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.032, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.032, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.032, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.032, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.123, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.123, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.123, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.134, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.134, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.134, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.134, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.123, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.123, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.123, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.123, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.101, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.101, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.101, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.146, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.146, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.146, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.146, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.134, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.134, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.134, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.92, 29.134, Tue Jan 10 2017 08:11:34 GMT+0000 (UTC)
23.93, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.157, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.157, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.157, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.18, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.18, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.18, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.18, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.135, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.135, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.135, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.135, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.169, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.169, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.169, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.169, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
